Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
241	1	-4030.375	-4049.394	19.01829	0.7556173	19.49509	0.0860862	0.388632	0.943855	2.58143	4.909773
242	0	-4009.436	-4051.076	41.64009	0.6329899	22.53536	0.0599757	0.330121	0.897259	2.71264	3.943266
243	1	-4048.505	-4061.274	12.76922	1.359066	22.06152	0.202707	0.563283	1.04095	2.19306	5.232061
244	0	-4019.563	-4049.035	29.47223	0.7575786	26.60779	0.0865057	0.389477	0.94447	2.57955	4.471911
245	1	-4030.662	-4046.845	16.18345	0.9033358	21.44058	0.117286	0.445636	0.981935	2.45514	5.079671
246	0	-4038.224	-4059.117	20.89325	1.022927	19.86026	0.141506	0.483536	1.0037	2.37126	4.827004
247	1	-4032.116	-4051.657	19.54081	0.9408697	23.51636	0.12501	0.458228	0.989467	2.4273	4.914919
248	0	-4031.22	-4056.01	24.78987	1.203403	21.06797	0.175669	0.530381	1.02695	2.267	4.670508
249	1	-4033.022	-4052.655	19.63381	0.9898207	21.42633	0.134918	0.473671	0.998293	2.39312	4.918642
250	0	-4024.37	-4053.126	28.75588	0.863992	21.22345	0.109085	0.431676	0.973223	2.48602	4.487107
251	1	-4026.464	-4047.722	21.25733	0.7058914	23.48738	0.0754471	0.366297	0.927032	2.63122	4.842215
252	0	-4037.298	-4058.474	21.17647	0.8607047	23.17453	0.108395	0.430473	0.972453	2.48868	4.848388
253	1	-4007.603	-4050.278	42.67492	0.746556	25.98771	0.0841476	0.384693	0.94097	2.59019	3.972817
254	0	-4019.717	-4053.174	33.45647	1.016729	25.97324	0.14028	0.481723	1.00272	2.37528	4.32764
255	1	-4023.545	-4046.509	22.96339	0.7790986	21.83988	0.091104	0.398581	0.950991	2.55932	4.768176
256	0	-4035.578	-4053.229	17.65116	0.90735	25.44879	0.118117	0.447016	0.982775	2.45209	4.951433
257	1	-4041.997	-4057.896	15.8995	1.002239	18.21021	0.1374	0.477424	1.00037	2.38481	5.018497
258	0	-4070.576	-4078.9	8.32333	1.322617	17.91834	0.196575	0.556097	1.03805	2.20928	5.42442
259	1	-4027.491	-4051.627	24.13583	1.131446	23.94707	0.16241	0.512985	1.01877	2.30583	4.716684
260	0	-4037.429	-4054.16	16.73128	1.550886	20.65314	0.233077	0.596813	1.05328	2.11683	5.049716
261	1	-4039.436	-4058.081	18.64473	0.7748992	20.59155	0.0902075	0.396828	0.94975	2.56321	4.956105
262	0	-4036.52	-4056.355	19.83514	0.9496678	19.51009	0.126805	0.461082	0.991132	2.42098	4.868431
263	1	-4018.184	-4039.84	21.65674	0.8674451	19.87874	0.109809	0.432934	0.974024	2.48323	4.78921
264	0	-4039.536	-4058.454	18.91794	0.8966905	25.30618	0.115908	0.443335	0.980525	2.46023	4.905312
265	1	-4033.51	-4051.448	17.93754	1.114052	21.09859	0.159132	0.508539	1.0166	2.31573	4.995995
266	0	-4056.344	-4062.6	6.256088	1.342485	19.51739	0.199932	0.56005	1.03966	2.20036	5.564443
267	1	-4030.396	-4044.606	14.20979	1.048935	20.36929	0.146613	0.490982	1.00766	2.35475	5.169889
268	0	-4043.066	-4051.779	8.713657	2.216587	25.88295	0.317827	0.676231	1.07457	1.93137	5.284181
269	1	-4040.228	-4049.842	9.613879	1.035283	21.74263	0.14394	0.487106	1.00561	2.36335	5.381182
270	0	-4053.908	-4050.878	-3.029036	1.093644	21.79501	0.155251	0.503196	1.01394	2.32762	5.960327
271	1	-4045.891	-4052.839	6.948382	1.159308	18.49082	0.167601	0.519905	1.02209	2.29041	5.516838
272	0	-4049.616	-4059.154	9.53819	1.277867	17.35386	0.188881	0.546859	1.0342	2.23006	5.328932
273	1	-4046.618	-4050.395	3.777062	1.260042	24.62219	0.185765	0.543045	1.03256	2.23863	5.536312
274	0	-4054.886	-4056.332	1.446404	0.8513626	21.16602	0.106432	0.427019	0.97023	2.49632	5.775609
275	1	-4051.542	-4051.727	0.1841184	1.374313	19.1607	0.205237	0.566205	1.0421	2.18646	5.879872
276	0	-4039.279	-4055.523	16.244	0.8997701	19.83508	0.116547	0.444404	0.981181	2.45787	5.060553
277	1	-4054.018	-4055.699	1.680251	1.367286	20.03557	0.204074	0.564865	1.04157	2.18949	5.791528
278	0	-4025.347	-4046.947	21.59987	1.026282	27.05818	0.142168	0.484512	1.00422	2.3691	4.755187
279	1	-4061.134	-4064.47	3.335503	1.2849	21.1381	0.190103	0.548342	1.03483	2.22673	5.687076
280	0	-4029.959	-4049.629	19.66973	0.8159539	19.10928	0.0989488	0.413479	0.961279	2.52629	4.860648
281	1	-4052.284	-4058.393	6.108333	1.047999	19.58855	0.14643	0.490718	1.00752	2.35533	5.572039
282	0	-4026.12	-4049.667	23.54641	0.8334598	19.69139	0.102656	0.420264	0.965812	2.51127	4.686374
283	1	-4061.71	-4059.291	-2.418874	1.311351	20.04395	0.194655	0.553815	1.03711	2.21442	5.995888
284	0	-4038.424	-4054.967	16.54263	1.045887	28.11263	0.146018	0.490123	1.00721	2.35665	4.902885
285	1	-4043.563	-4052.057	8.493562	1.602987	19.54992	0.240802	0.604847	1.05594	2.09841	5.450027
286	0	-4058.264	-4062.072	3.808707	1.21217	24.8056	0.177251	0.532398	1.02786	2.26249	5.52643
287	1	-4033.214	-4050.848	17.63366	1.028705	22.58489	0.142646	0.485213	1.0046	2.36754	5.008106
288	0	-4051.601	-4056.693	5.091681	1.389684	20.19632	0.207767	0.569101	1.04323	2.1799	5.619638
289	1	-4069.867	-4083.953	14.08571	0.6385009	28.06621	0.0611336	0.333009	0.899758	2.7061	4.992211
290	0	-4051.29	-4054.042	2.752163	1.373335	17.49593	0.205076	0.566019	1.04203	2.18688	5.724558
291	1	-4030.477	-4055.008	24.53181	1.255703	23.31978	0.185002	0.542105	1.03215	2.24074	4.703335
292	0	-4055.782	-4061.883	6.101131	1.05733	17.60675	0.148249	0.49333	1.00889	2.34954	5.537582
293	1	-4022.748	-4041.383	18.63472	1.165005	21.33808	0.168654	0.521291	1.02274	2.28731	4.964777
294	0	-4037.454	-4050.951	13.49725	1.161762	22.09973	0.168055	0.520503	1.02237	2.28907	5.198574
295	1	-4025.337	-4045.946	20.60912	0.8957502	22.01844	0.115713	0.443007	0.980324	2.46096	4.876597
296	0	-4048.524	-4065.472	16.94805	0.9534292	19.47518	0.127571	0.462292	0.991833	2.4183	5.015369
297	1	-4017.187	-4036.382	19.19473	1.108334	22.28808	0.158048	0.507056	1.01586	2.31903	4.940351
298	0	-4055.382	-4063.113	7.73052	1.655089	23.62849	0.248317	0.612488	1.05837	2.08083	5.413227
299	1	-4025.309	-4049.323	24.01358	1.124722	26.86625	0.161146	0.511278	1.01794	2.30964	4.670804
300	0	-4045.937	-4062.322	16.3855	1.334469	21.23564	0.198582	0.558466	1.03902	2.20394	5.070001
301	1	-4038.457	-4062.596	24.13934	0.9498956	30.33947	0.126851	0.461156	0.991175	2.42082	4.561878
302	0	-4055.269	-4066.214	10.94441	1.018909	21.53836	0.140711	0.482363	1.00306	2.37386	5.322816
303	1	-4033.11	-4047.727	14.61701	0.9335634	21.34871	0.123515	0.45583	0.988056	2.4326	5.153036
304	0	-4031.408	-4055.688	24.28054	0.9814421	21.34787	0.133236	0.471102	0.996856	2.39881	4.700369
305	1	-4042.732	-4046.359	3.626363	1.31106	21.8848	0.194606	0.553756	1.03709	2.21455	5.65217
306	0	-4023.28	-4061.363	38.08246	0.7234364	22.37332	0.0791997	0.374381	0.933253	2.61317	4.095838
307	1	-4059.727	-4063.513	3.786533	1.552793	20.45409	0.233364	0.597114	1.05338	2.11614	5.68017
308	0	-4013.412	-4051.609	38.19756	0.7511518	24.77524	0.085131	0.386698	0.942443	2.58573	4.139829
309	1	-4047.828	-4057.944	10.11608	1.183032	20.44426	0.171965	0.525612	1.02476	2.27766	5.370741
310	0	-4020.685	-4055.466	34.7811	0.755487	21.73808	0.0860584	0.388576	0.943814	2.58155	4.223514
311	1	-4026.955	-4049.797	22.84183	0.6760774	24.39671	0.0690875	0.352021	0.91567	2.66322	4.765269
312	0	-4039.333	-4059.303	19.97086	0.9434971	22.36413	0.125547	0.459084	0.989968	2.4254	4.905378
313	1	-4048.032	-4063.519	15.48626	1.0336	21.8034	0.143609	0.486623	1.00535	2.36442	5.110759
314	0	-4045.416	-4067.944	22.52834	1.16229	22.38731	0.168153	0.520632	1.02243	2.28878	4.791083
315	1	-4058.163	-4060.482	2.319295	1.487921	15.73824	0.223451	0.586533	1.0497	2.14031	5.653556
316	0	-4039.847	-4053.747	13.8991	1.184381	19.34727	0.172211	0.525931	1.02491	2.27695	5.168954
317	1	-4060.293	-4061.178	0.8846167	1.334487	20.55202	0.198585	0.558469	1.03902	2.20393	5.819612
318	0	-4041.013	-4063.978	22.96485	0.9167954	26.05591	0.120068	0.45023	0.984718	2.44498	4.729714
319	1	-4064.35	-4063.643	-0.7069761	1.452919	22.05411	0.217957	0.580527	1.04753	2.15398	5.843216
320	0	-4014.489	-4049.281	34.79134	0.6266691	25.76243	0.058651	0.326775	0.894338	2.72024	4.277129
321	1	-4063.682	-4063.138	-0.5436391	1.252843	22.70647	0.184499	0.541482	1.03188	2.24214	5.807472
322	0	-4017.385	-4045.02	27.63513	1.031057	20.83374	0.143109	0.485892	1.00496	2.36604	4.528057
323	1	-4043.744	-4058.694	14.94915	1.065628	19.6993	0.149859	0.495626	1.01008	2.34444	5.12314
324	0	-4023.627	-4048.445	24.81727	0.91037	24.51754	0.118742	0.448048	0.983401	2.44981	4.682996
325	1	-4035.146	-4050.089	14.94264	1.010294	26.07381	0.139003	0.479824	1.00168	2.37949	5.036979
326	0	-4015.232	-4040.079	24.84652	0.7891448	21.47719	0.0932468	0.402727	0.953901	2.55013	4.676285
327	1	-4056.68	-4068.271	11.59074	1.232033	21.38941	0.18081	0.536889	1.02987	2.25243	5.294396
328	0	-4014.3	-4045.629	31.32892	0.749544	24.48726	0.084787	0.385998	0.94193	2.58728	4.417412
329	1	-4037.379	-4053.584	16.20545	0.9734501	25.92781	0.131626	0.468624	0.995458	2.40429	4.993291
330	0	-4011.524	-4046.922	35.39808	0.9785053	23.52539	0.132645	0.470194	0.996345	2.40082	4.24075
331	1	-4049.409	-4066.857	17.44812	0.9459471	21.79007	0.126047	0.459879	0.990433	2.42364	5.020801
332	0	-4030.083	-4055.918	25.83574	0.7146597	23.2451	0.0773219	0.370366	0.930182	2.62213	4.647401
333	1	-4058.921	-4067.883	8.961692	0.8806566	22.02297	0.112571	0.437688	0.977022	2.47272	5.405485
334	0	-4037.136	-4052.131	14.99525	0.9708414	17.23283	0.1311	0.467809	0.994995	2.4061	5.005204
335	1	-4041.552	-4050.808	9.256194	0.8762009	20.95477	0.11164	0.436095	0.976022	2.47624	5.409062
336	0	-4032.506	-4058.764	26.25839	0.9936314	21.28299	0.135681	0.474829	0.998937	2.39055	4.606215
337	1	-4038.215	-4046.402	8.186838	1.410849	20.80206	0.211216	0.573012	1.04473	2.17105	5.461912
338	0	-4030.088	-4046.467	16.37855	0.9927071	17.56647	0.135496	0.474549	0.998781	2.39117	4.950946
339	1	-4045.061	-4053.155	8.093745	1.242577	18.22032	0.182684	0.53923	1.0309	2.24719	5.447452
340	0	-4062.865	-4078.084	15.21904	0.960875	22.23626	0.129083	0.464667	0.993202	2.41305	5.119294
341	1	-4036.831	-4056.4	19.5699	1.632781	24.56743	0.245125	0.609263	1.05735	2.08826	4.896021
342	0	-4071.814	-4065.768	-6.045466	1.249627	22.93326	0.183931	0.54078	1.03158	2.24371	6.036939
343	1	-4037.972	-4051.415	13.4433	1.373488	21.66223	0.205101	0.566048	1.04204	2.18681	5.205793
344	0	-4045.823	-4052.243	6.419342	1.389127	16.27937	0.207676	0.568997	1.04319	2.18014	5.441779
345	1	-4038.306	-4051.854	13.54791	1.204974	23.1713	0.175953	0.530744	1.02711	2.26619	5.177636
346	0	-4046.037	-4060.817	14.77933	1.491828	21.78155	0.224057	0.587191	1.04994	2.13881	5.14334
347	1	-4037.473	-4048.007	10.5341	1.3711	21.46076	0.204706	0.565593	1.04186	2.18784	5.3429
348	0	-4036.878	-4055.802	18.92347	0.978865	26.02428	0.132718	0.470306	0.996408	2.40057	4.885724
349	1	-4047.316	-4058.612	11.29618	1.092352	21.61138	0.155004	0.502853	1.01376	2.32838	5.305576
350	0	-4051.207	-4061.222	10.01491	1.000764	18.0497	0.137106	0.476981	1.00013	2.38579	5.335498
351	1	-4044.077	-4056.904	12.82642	1.472497	20.26885	0.221042	0.583914	1.04876	2.14628	5.237191
352	0	-4054.697	-4062.203	7.506273	1.476	17.24511	0.221591	0.584512	1.04898	2.14492	5.440432
353	1	-4054.715	-4070.75	16.03461	0.9607695	23.33605	0.129061	0.464634	0.993183	2.41312	5.067418
354	0	-4045.943	-4060.002	14.05934	0.9523238	22.69417	0.127346	0.461937	0.991628	2.41909	5.164561
355	1	-4059.236	-4069.157	9.920759	1.158021	20.55887	0.167363	0.519591	1.02194	2.29111	5.379912
356	0	-4012.612	-4048.411	35.79888	0.9665611	25.8624	0.130235	0.466465	0.994231	2.40907	4.237787
357	1	-4052.077	-4054.349	2.272248	0.9719914	22.28516	0.131332	0.468168	0.995199	2.4053	5.699721
358	0	-4038.628	-4055.114	16.48584	1.253935	22.04031	0.184691	0.54172	1.03199	2.2416	5.063729
359	1	-4056.337	-4059.745	3.407599	1.439398	18.02778	0.215807	0.578148	1.04666	2.15939	5.701119
360	0	-4023.531	-4044.359	20.82818	0.8442336	19.7185	0.10493	0.424351	0.968496	2.50222	4.825392
361	1	-4044.091	-4058.975	14.88385	0.996924	19.04814	0.13634	0.475825	0.999488	2.38835	5.109133
362	0	-4027.898	-4049.178	21.27964	0.9199091	21.18056	0.120709	0.45128	0.985349	2.44266	4.838782
363	1	-4031.67	-4047.49	15.81996	0.9903728	19.76843	0.135029	0.473839	0.998386	2.39275	5.080499
364	0	-4038.765	-4051.645	12.87928	1.646855	25.178	0.247143	0.611306	1.058	2.08356	5.148352
365	1	-4029.14	-4048.691	19.55098	1.03629	25.47105	0.144137	0.487394	1.00576	2.36271	4.876223
366	0	-4041.132	-4046.872	5.740154	1.811504	20.82094	0.269686	0.633346	1.06447	2.0325	5.579213
367	1	-4039.176	-4049.415	10.2396	1.180101	18.99384	0.171428	0.524916	1.02444	2.27922	5.35184
368	0	-4056.568	-4057.221	0.6527922	1.110112	18.63297	0.158386	0.507519	1.01609	2.318	5.857542
369	1	-4041.232	-4049.79	8.558376	1.695854	21.50939	0.254055	0.618212	1.06012	2.06762	5.434114
370	0	-4061.258	-4065.737	4.479358	1.373518	20.52896	0.205106	0.566054	1.04204	2.1868	5.645088
371	1	-4047.198	-4055.607	8.408598	1.00068	17.10446	0.137089	0.476956	1.00011	2.38584	5.379956
372	0	-4054.389	-4064.389	10.00038	1.644248	19.6181	0.24677	0.610929	1.05788	2.08442	5.373637
373	1	-4024.424	-4040.154	15.73054	1.047906	20.71907	0.146412	0.490692	1.00751	2.35539	5.098694
374	0	-4078.375	-4071.025	-7.350789	1.247874	18.02831	0.183622	0.540396	1.03141	2.24457	6.297879
375	1	-4044.254	-4057.042	12.78804	1.110534	23.71951	0.158466	0.507628	1.01615	2.31776	5.196782
376	0	-4063.66	-4065.737	2.077893	1.118629	21.27972	0.159997	0.509719	1.01718	2.31311	5.742454
377	1	-4056.881	-4056.175	-0.7058622	1.161518	18.24565	0.16801	0.520444	1.02234	2.2892	5.930501
378	0	-4048.478	-4052.054	3.575936	0.9618575	17.58915	0.129282	0.464979	0.993381	2.41236	5.680464
379	1	-4039.194	-4048.625	9.43099	1.161515	23.20751	0.16801	0.520443	1.02234	2.28921	5.354245
380	0	-4051.928	-4063.412	11.48418	0.9560939	18.90221	0.128112	0.463145	0.992326	2.41642	5.284
381	1	-4059.961	-4061.727	1.766407	0.9448832	17.48372	0.12583	0.459534	0.990231	2.4244	5.780565
382	0	-4040.757	-4050.6	9.842751	0.9401049	21.2761	0.124854	0.457978	0.98932	2.42785	5.377605
383	1	-4062.07	-4073.212	11.14205	1.025848	20.05714	0.142082	0.484386	1.00415	2.36938	5.319405
384	0	-4058.531	-4059.29	0.7595514	0.8609883	17.28407	0.108455	0.430577	0.97252	2.48845	5.832814
385	1	-4043.57	-4057.515	13.94503	1.217583	21.98167	0.178225	0.533632	1.02841	2.25973	5.179663
386	0	-4047.522	-4055.583	8.061263	1.122688	21.86778	0.160763	0.510759	1.01769	2.31079	5.449899
387	1	-4045.002	-4058.894	13.89231	0.9447107	18.15275	0.125794	0.459478	0.990199	2.42453	5.125914
388	0	-4055.541	-4068.158	12.61723	1.223634	23.67433	0.17931	0.535003	1.02903	2.25666	5.205196
389	1	-4062.913	-4064.419	1.506098	0.9886021	18.82253	0.134674	0.473299	0.998085	2.39394	5.811969
390	0	-4056.837	-4061.81	4.972303	1.255406	17.77687	0.18495	0.54204	1.03213	2.24088	5.607298
391	1	-4055.54	-4050.653	-4.887177	1.017117	18.01051	0.140357	0.481837	1.00278	2.37503	6.161316
392	0	-4051.874	-4064.024	12.14989	1.156033	18.79975	0.166995	0.519104	1.02171	2.29219	5.245808
393	1	-4060.457	-4064.84	4.382627	1.252944	20.84351	0.184516	0.541504	1.03189	2.24209	5.643958
394	0	-4055.437	-4066.33	10.89313	1.199223	20.72897	0.174912	0.529412	1.0265	2.26917	5.332133
395	1	-4064.154	-4063.027	-1.126984	1.127027	17.70421	0.16158	0.511865	1.01823	2.30833	5.949501
396	0	-4037.878	-4053.289	15.41042	1.033656	22.43106	0.14362	0.486639	1.00536	2.36438	5.108507
397	1	-4071.135	-4064.266	-6.868409	1.549022	14.14891	0.232797	0.596518	1.05318	2.11751	6.110229
398	0	-4044.258	-4060.317	16.05888	1.247852	22.78785	0.183618	0.540391	1.03141	2.24458	5.07519
399	1	-4059.162	-4058.555	-0.6076496	1.189023	15.62023	0.173058	0.527027	1.02541	2.2745	5.830712
400	0	-4060.827	-4068.72	7.892738	1.778128	20.61501	0.26527	0.629136	1.0633	2.04229	5.47804
401	1	-4061.464	-4061.494	0.03058005	0.8516039	18.32283	0.106483	0.427109	0.970288	2.49612	5.890518
402	0	-4034.642	-4051.962	17.32001	0.6740278	19.18257	0.0686515	0.351014	0.91485	2.66548	4.986355
403	1	-4056.541	-4063.478	6.936635	1.473239	18.76594	0.221159	0.584041	1.04881	2.14599	5.522585
404	0	-4035.6	-4045.368	9.768183	1.014987	21.70743	0.139934	0.481211	1.00244	2.37642	5.37469
405	1	-4062.939	-4066.547	3.607899	1.650712	23.04682	0.247694	0.611861	1.05817	2.08228	5.611567
406	0	-4033.452	-4059.177	25.72448	1.16741	22.69369	0.169098	0.521873	1.02302	2.28601	4.650544
407	1	-4054.244	-4061.94	7.695545	1.249718	21.86937	0.183947	0.5408	1.03159	2.24367	5.466587
408	0	-4034.217	-4059.656	25.43953	1.380327	20.79736	0.206229	0.567344	1.04255	2.18388	4.632403
409	1	-4039.427	-4048.502	9.074884	1.564113	24.792	0.235059	0.598891	1.05397	2.11207	5.314657
410	0	-4038.76	-4053.368	14.60786	0.9378222	21.5586	0.124387	0.45723	0.988882	2.4295	5.152625
411	1	-4067.061	-4063.978	-3.083467	1.12239	17.69872	0.160707	0.510683	1.01765	2.31096	6.059972
412	0	-4053.149	-4059.703	6.553914	0.9472222	20.70285	0.126307	0.460292	0.990673	2.42273	5.541825
413	1	-4053.234	-4052.505	-0.7284939	1.188045	20.07736	0.17288	0.526797	1.02531	2.27502	5.910758
414	0	-4049.368	-4052.317	2.948673	1.091388	20.95011	0.154819	0.502596	1.01363	2.32895	5.710183
415	1	-4050.379	-4048.436	-1.942732	1.347008	18.37648	0.200692	0.560938	1.04001	2.19836	5.998098
416	0	-4040.958	-4057.348	16.39018	0.963417	21.71845	0.129598	0.465473	0.993664	2.41127	5.0696
417	1	-4047.583	-4058.042	10.45835	1.419224	17.5958	0.21257	0.574535	1.0453	2.16759	5.289529
418	0	-4067.241	-4069.344	2.102549	1.815068	18.85005	0.270153	0.633788	1.06459	2.03147	5.780308
419	1	-4041.527	-4061.966	20.43892	1.490081	18.86465	0.223786	0.586897	1.04983	2.13948	4.808321
420	0	-4063.947	-4064.851	0.9037516	1.095822	18.07945	0.155667	0.503773	1.01423	2.32634	5.840633
421	1	-4065.989	-4070.24	4.250777	0.9829252	19.49486	0.133534	0.471559	0.997112	2.39779	5.667273
422	0	-4050.066	-4070.246	20.18009	0.7135228	22.36917	0.0770788	0.369841	0.929778	2.6233	4.896012
423	1	-4043.776	-4047.591	3.814929	1.101695	20.78937	0.156786	0.505321	1.015	2.32289	5.672347
424	0	-4041.353	-4048.156	6.802805	1.02026	19.60606	0.140978	0.482758	1.00328	2.37299	5.536613
425	1	-4054.442	-4058.15	3.707959	1.090037	16.88807	0.154561	0.502237	1.01345	2.32975	5.644604
426	0	-4031.78	-4048.357	16.57774	0.9635543	21.79489	0.129626	0.465516	0.993688	2.41117	5.060728
427	1	-4063.078	-4062.781	-0.2972091	1.193194	17.8452	0.173818	0.528006	1.02586	2.27232	5.904645
428	0	-4043.651	-4067.16	23.50933	1.048088	24.62783	0.146448	0.490744	1.00753	2.35528	4.734831
429	1	-4043.922	-4051.078	7.15595	1.217132	18.12787	0.178144	0.53353	1.02837	2.25996	5.496276
430	0	-4028.663	-4057.37	28.70702	0.9602912	21.5095	0.128964	0.464482	0.993096	2.41346	4.49738
431	1	-4042.933	-4051.591	8.657632	1.012345	18.85166	0.13941	0.480431	1.00202	2.37814	5.43259
432	0	-4014.274	-4053.648	39.37393	0.7322696	23.81788	0.0810901	0.378366	0.936264	2.60428	4.077912
433	1	-4029.694	-4052.064	22.37041	1.149822	22.91306	0.165842	0.517576	1.02098	2.2956	4.797931
434	0	-4014.366	-4052.153	37.78734	0.8287363	26.71495	0.101657	0.418451	0.96461	2.51528	4.158919
435	1	-4054.356	-4053.975	-0.3808139	1.331537	15.63413	0.198087	0.557882	1.03878	2.20525	5.81727
436	0	-4019.283	-4057.481	38.19775	0.6209417	26.00076	0.057454	0.323714	0.891638	2.72719	4.145098
437	1	-4051.659	-4049.745	-1.914602	1.465873	21.45775	0.220002	0.582776	1.04835	2.14887	5.923089
438	0	-4012.778	-4065.101	52.32281	0.4626895	27.89482	0.0266988	0.226862	0.7911	2.95534	3.62854
439	1	-4044.053	-4046.98	2.927657	1.458302	19.98386	0.218809	0.581465	1.04788	2.15185	5.729999
440	0	-4022.602	-4069.57	46.96811	0.7624554	29.25118	0.0875485	0.391567	0.945983	2.5749	3.817487
441	1	-4051.024	-4057.139	6.114968	1.691666	17.25333	0.253471	0.617634	1.05994	2.06895	5.521505
442	0	-4017.17	-4061.579	44.40939	0.4540569	29.1487	0.0252223	0.220869	0.783729	2.97018	3.905788
443	1	-4039.431	-4053.124	13.69326	1.107021	19.34329	0.157799	0.506714	1.01569	2.31979	5.179498
444	0	-4016.381	-4056.328	39.94705	0.7168671	26.09435	0.0777941	0.371381	0.930962	2.61986	4.078036
445	1	-4054.436	-4070.505	16.06824	1.119952	19.49373	0.160247	0.510058	1.01734	2.31235	5.061059
446	0	-4035.059	-4059.881	24.82233	1.04934	27.0549	0.146692	0.491096	1.00772	2.35449	4.636173
447	1	-4042.993	-4050.327	7.334576	0.7510947	16.43825	0.0851187	0.386673	0.942425	2.58578	5.398337
448	0	-4031.675	-4058.547	26.87148	1.102138	24.51733	0.156871	0.505437	1.01506	2.32263	4.599213
449	1	-4040.283	-4055.316	15.03285	1.050993	21.20329	0.147015	0.49156	1.00796	2.35346	5.133711
450	0	-4054.258	-4064.214	9.956376	0.9149253	22.32246	0.119682	0.449597	0.984337	2.44638	5.354095
451	1	-4037.456	-4048.086	10.63026	1.50092	23.18403	0.225465	0.58871	1.05048	2.13535	5.303208
452	0	-4048.869	-4063.946	15.07651	0.6977046	17.17895	0.073698	0.362445	0.924015	2.63984	4.996201
453	1	-4056.494	-4061.924	5.430458	0.9893935	19.3433	0.134833	0.47354	0.99822	2.39341	5.606664
454	0	-4028.148	-4047.025	18.87659	1.039381	22.22495	0.144744	0.488277	1.00623	2.36075	4.954844
455	1	-4061.921	-4058.185	-3.735767	1.604633	19.33467	0.241043	0.605094	1.05602	2.09784	6.08073
456	0	-4055.175	-4058.432	3.25675	1.267523	20.0661	0.187077	0.544656	1.03325	2.23501	5.712422
457	1	-4050.26	-4060.999	10.73868	1.679206	22.23278	0.251726	0.6159	1.05942	2.07296	5.320852
458	0	-4054.112	-4064.433	10.32034	1.069604	21.18646	0.150629	0.496718	1.01064	2.34201	5.356143
459	1	-4024.258	-4052.065	27.80669	0.7510318	21.73432	0.0851053	0.386646	0.942405	2.58584	4.544274
460	0	-4042.973	-4058.804	15.83144	0.8912989	24.30656	0.114788	0.441451	0.979363	2.4644	5.05489
461	1	-4014.813	-4055.1	40.28698	0.7028521	25.78574	0.0747976	0.364873	0.925921	2.63441	4.063917
462	0	-4038.41	-4053.081	14.6706	0.8511747	18.39304	0.106392	0.426949	0.970185	2.49647	5.094812
463	1	-4017.341	-4053.351	36.01035	0.8480246	26.43568	0.105729	0.425774	0.969422	2.49907	4.227267
464	0	-4050.104	-4060.878	10.77419	1.021702	24.74239	0.141264	0.483179	1.0035	2.37205	5.247887
465	1	-4015.406	-4041.84	26.43444	1.171086	20.47515	0.169774	0.522759	1.02343	2.28404	4.573685
466	0	-4048.564	-4067.964	19.39976	1.072539	20.99163	0.151196	0.497519	1.01105	2.34023	4.925454
467	1	-4042.191	-4065.817	23.62552	1.36155	24.02355	0.203121	0.563763	1.04114	2.19198	4.737271
468	0	-4054.036	-4060.955	6.918672	1.395994	19.59877	0.208799	0.570277	1.04368	2.17724	5.53069
469	1	-4024.223	-4055.249	31.02638	0.8277261	23.6811	0.101443	0.418062	0.964351	2.51614	4.427638
