Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1259	1	-4115.864	-4099.423	-16.44086	2.632668	15.40533	0.358684	0.708922	1.07999	1.85241	6.840997
1260	0	-4104.885	-4098.374	-6.511145	3.640457	16.47751	0.43345	0.76178	1.08426	1.72051	6.241637
1261	1	-4112.578	-4097.072	-15.50635	3.545665	14.46911	0.427517	0.757871	1.08414	1.73047	6.742345
1262	0	-4105.72	-4103.803	-1.916247	2.947493	16.9696	0.385159	0.728579	1.08224	1.80402	5.980022
1263	1	-4110.715	-4098.2	-12.51503	3.564129	15.43027	0.428687	0.758645	1.08417	1.7285	6.58704
1264	0	-4115.244	-4107.556	-7.687899	3.381979	16.11202	0.416812	0.750701	1.08385	1.74864	6.303481
1265	1	-4097.566	-4080.018	-17.54838	3.706327	16.7844	0.437464	0.764399	1.08432	1.71382	6.905682
1266	0	-4107.009	-4093.381	-13.62786	2.533661	16.84976	0.349625	0.701932	1.079	1.86944	6.671509
1267	1	-4094.899	-4091.234	-3.6654	2.298911	18.32079	0.326523	0.683449	1.07594	1.91409	6.092246
1268	0	-4126.546	-4108.391	-18.15457	2.550598	15.63624	0.351202	0.703159	1.07918	1.86646	6.954136
1269	1	-4112.339	-4097.021	-15.31787	3.498578	15.119	0.424499	0.755864	1.08407	1.73556	6.759843
1270	0	-4124.261	-4102.592	-21.66865	2.616528	15.27691	0.357233	0.707812	1.07984	1.85512	7.180469
1271	1	-4111.201	-4095.446	-15.75559	2.284486	16.31466	0.325023	0.682215	1.07571	1.91705	6.803777
1272	0	-4143.068	-4119.041	-24.0274	3.156986	12.7672	0.401053	0.739865	1.08319	1.77589	7.22764
1273	1	-4104.422	-4095.667	-8.755561	2.906165	18.19788	0.38187	0.726197	1.08201	1.80992	6.372658
1274	0	-4134.377	-4113.898	-20.47926	2.50704	13.71557	0.347123	0.699977	1.07871	1.87419	7.045688
1275	1	-4099.078	-4085.082	-13.99609	3.223624	17.21401	0.405855	0.743203	1.08342	1.76752	6.687893
1276	0	-4130.245	-4113.543	-16.70137	3.902833	20.20504	0.448943	0.771781	1.0844	1.69487	6.698135
1277	1	-4107.38	-4088.22	-19.16013	2.664453	16.21731	0.361514	0.711077	1.08027	1.84714	7.01405
1278	0	-4117.347	-4105.901	-11.4457	2.945001	14.72327	0.384962	0.728437	1.08223	1.80437	6.480351
1279	1	-4100.866	-4098.932	-1.934244	3.051869	17.36737	0.393235	0.73436	1.08276	1.78964	5.990268
1280	0	-4110.272	-4099.861	-10.4106	3.444725	17.08623	0.420987	0.753515	1.08398	1.74152	6.480282
1281	1	-4105.058	-4093.747	-11.31042	2.835112	14.02079	0.37609	0.72197	1.08157	1.82037	6.411395
1282	0	-4113.959	-4103.453	-10.50504	2.967173	16.63644	0.386706	0.729694	1.08235	1.80125	6.485369
1283	1	-4104.049	-4099.219	-4.82968	4.164301	15.04586	0.463166	0.780706	1.08434	1.67179	6.060174
1284	0	-4114.428	-4096.865	-17.56376	3.493559	14.65949	0.424174	0.755648	1.08406	1.73611	6.893295
1285	1	-4111.072	-4108.501	-2.570611	3.179787	20.26599	0.402709	0.74102	1.08327	1.773	5.996919
1286	0	-4109.451	-4100.732	-8.718518	2.582088	16.19138	0.354104	0.705405	1.0795	1.86099	6.369548
1287	1	-4102.533	-4096.342	-6.190748	4.198108	21.06861	0.464925	0.781793	1.08432	1.66896	6.140986
1288	0	-4115.483	-4099.338	-16.14474	3.351033	14.34512	0.414719	0.749281	1.08377	1.75223	6.77906
1289	1	-4108.588	-4089.69	-18.89802	2.223454	16.36052	0.318565	0.67685	1.07469	1.92989	6.995606
1290	0	-4128.505	-4107.405	-21.10012	2.815479	14.21862	0.374463	0.720771	1.08144	1.82333	7.119272
1291	1	-4097.021	-4086.641	-10.38035	2.856304	16.92312	0.377831	0.723248	1.08171	1.81721	6.478832
1292	0	-4097.968	-4092.111	-5.857563	3.333367	17.25128	0.413513	0.748461	1.08373	1.75429	6.215415
1293	1	-4110.998	-4095.04	-15.95836	3.221742	13.14569	0.405721	0.743111	1.08341	1.76776	6.651095
1294	0	-4116.633	-4101.115	-15.51819	3.066676	14.70149	0.394355	0.735154	1.08283	1.78766	6.755881
1295	1	-4097.336	-4095.181	-2.155782	3.025234	19.25322	0.391205	0.732916	1.08264	1.79324	6.000461
1296	0	-4127.487	-4107.853	-19.63447	3.567	17.57537	0.428869	0.758765	1.08417	1.72819	7.000656
1297	1	-4098.533	-4090.605	-7.928844	4.206982	20.34753	0.465383	0.782076	1.08432	1.66823	6.257721
1298	0	-4118.553	-4096.865	-21.68813	2.921845	15.32081	0.383124	0.727107	1.0821	1.80767	7.181756
1299	1	-4106.714	-4098.354	-8.360065	3.421886	17.10899	0.419478	0.752501	1.08393	1.74409	6.360336
1300	0	-4120.592	-4098.176	-22.41594	2.774366	15.26426	0.371017	0.718217	1.08115	1.82962	7.22941
1301	1	-4101.941	-4100.113	-1.827924	2.715884	18.70117	0.366014	0.714476	1.0807	1.83881	5.990177
1302	0	-4104.264	-4092.497	-11.76677	3.339938	14.96575	0.413963	0.748767	1.08375	1.75352	6.516906
1303	1	-4098.683	-4089.928	-8.755041	2.779196	14.08916	0.371424	0.71852	1.08118	1.82887	6.236955
1304	0	-4112.917	-4100.975	-11.94171	3.29772	17.65093	0.411059	0.746785	1.08364	1.75852	6.561468
1305	1	-4119.239	-4103.147	-16.09185	3.181186	16.89348	0.402811	0.741091	1.08328	1.77282	6.816913
1306	0	-4113.827	-4101.814	-12.01311	2.767577	19.04857	0.370442	0.717789	1.0811	1.83067	6.521166
1307	1	-4113.406	-4098.434	-14.97202	2.842126	19.89443	0.376667	0.722395	1.08162	1.81932	6.630913
1308	0	-4110.801	-4103.751	-7.050684	3.569334	20.60076	0.429016	0.758863	1.08418	1.72794	6.203557
1309	1	-4097.022	-4092.322	-4.700746	4.320924	17.02294	0.471168	0.785624	1.08423	1.65898	6.145064
1310	0	-4117.588	-4097.827	-19.7612	2.916003	17.23221	0.382658	0.726769	1.08207	1.80851	7.022101
1311	1	-4101.539	-4091.654	-9.884691	4.541839	16.11104	0.481859	0.792083	1.08399	1.64206	6.439803
1312	0	-4118.013	-4096.481	-21.53146	2.577695	14.61305	0.353701	0.705095	1.07946	1.86175	7.16282
1313	1	-4098.239	-4090.644	-7.594907	3.358992	18.59691	0.415259	0.749649	1.08379	1.7513	6.301015
1314	0	-4104.61	-4095.136	-9.474267	3.080783	17.84828	0.395416	0.735905	1.08289	1.78579	6.418855
1315	1	-4107.063	-4104.931	-2.131967	5.628151	16.12743	0.526245	0.817608	1.08207	1.57408	5.959462
1316	0	-4113.58	-4104.748	-8.832132	2.219611	16.45733	0.318152	0.676504	1.07463	1.93072	6.382152
1317	1	-4095.14	-4092.103	-3.036863	2.966183	18.76753	0.386629	0.729638	1.08234	1.80139	6.054033
1318	0	-4100.25	-4099.41	-0.8396476	2.943578	22.80504	0.384849	0.728355	1.08222	1.80457	5.815949
1319	1	-4114.636	-4099.313	-15.32285	2.745329	13.51346	0.368547	0.716376	1.08093	1.83414	6.648342
1320	0	-4104.65	-4096.612	-8.038357	3.326621	17.81832	0.413051	0.748146	1.08371	1.75509	6.338744
1321	1	-4108.364	-4104.043	-4.321108	3.4819	18.57031	0.423418	0.755143	1.08404	1.73739	6.125325
1322	0	-4102.394	-4097.624	-4.770708	3.493617	17.4704	0.424178	0.75565	1.08406	1.73611	6.154377
1323	1	-4111.286	-4095.794	-15.49214	3.098598	16.0924	0.396749	0.736845	1.08296	1.78344	6.787818
1324	0	-4107.6	-4098.327	-9.272641	2.796537	16.4206	0.372882	0.719602	1.08131	1.82621	6.408326
1325	1	-4113.229	-4100.491	-12.73804	3.08899	16.90215	0.396031	0.736339	1.08292	1.78471	6.618319
1326	0	-4118.788	-4106.631	-12.15619	2.4613	14.63801	0.342757	0.696539	1.07817	1.88253	6.522965
1327	1	-4114.238	-4109.52	-4.717798	4.322431	20.46004	0.471243	0.78567	1.08423	1.65886	6.095722
1328	0	-4113.917	-4099.826	-14.09093	3.003593	16.91309	0.38954	0.731727	1.08253	1.7962	6.698223
1329	1	-4113.369	-4105.794	-7.575217	3.04921	19.66194	0.393033	0.734217	1.08275	1.79	6.267927
1330	0	-4111.086	-4099.984	-11.10203	3.242559	14.51793	0.407198	0.744131	1.08348	1.76519	6.441847
1331	1	-4118.189	-4103.554	-14.635	2.385544	18.24835	0.33533	0.690611	1.0772	1.89686	6.69382
1332	0	-4107.268	-4099.451	-7.817054	2.464136	15.83609	0.34303	0.696755	1.07821	1.88201	6.301693
1333	1	-4128.036	-4113.993	-14.04232	2.761084	15.88632	0.369891	0.717379	1.08105	1.83168	6.695525
1334	0	-4105.942	-4098.319	-7.622648	3.292309	15.72229	0.410683	0.746528	1.08362	1.75917	6.284553
1335	1	-4133.539	-4114.788	-18.75117	3.184165	15.88151	0.403026	0.741241	1.08329	1.77245	6.991957
1336	0	-4102.902	-4097.378	-5.524032	3.403973	17.58894	0.418286	0.751697	1.08389	1.74612	6.197826
1337	1	-4095.054	-4093.288	-1.766144	2.917854	17.34876	0.382805	0.726876	1.08208	1.80824	5.980235
1338	0	-4104.485	-4092.752	-11.73383	3.200845	15.83694	0.404226	0.742075	1.08334	1.77036	6.549046
1339	1	-4096.776	-4087.579	-9.196828	3.038154	16.39354	0.392192	0.733619	1.0827	1.79149	6.403241
1340	0	-4102.202	-4090.305	-11.8974	3.750247	15.87532	0.440093	0.766104	1.08435	1.70945	6.560262
1341	1	-4096.466	-4095.014	-1.452552	3.525823	19.99234	0.426251	0.757031	1.08412	1.7326	5.948976
1342	0	-4104.939	-4095.82	-9.118129	4.080456	16.13272	0.458728	0.777946	1.08438	1.67895	6.392783
1343	1	-4104.547	-4102.455	-2.092227	2.800438	17.73417	0.373209	0.719844	1.08134	1.82561	6.004315
1344	0	-4092.803	-4084.309	-8.494065	3.038318	18.23328	0.392205	0.733628	1.0827	1.79147	6.357599
1345	1	-4098.574	-4089.997	-8.577386	3.103035	18.20143	0.397079	0.737078	1.08298	1.78286	6.362798
1346	0	-4128.738	-4111.437	-17.30074	3.306907	13.59582	0.411694	0.74722	1.08366	1.75742	6.802835
1347	1	-4096.606	-4089.219	-7.387136	2.021068	14.6182	0.295777	0.657235	1.07051	1.97648	6.195366
1348	0	-4111.402	-4103.661	-7.741611	3.037969	16.07148	0.392178	0.733609	1.0827	1.79152	6.305514
1349	1	-4103.808	-4092.668	-11.14079	3.419128	18.5091	0.419295	0.752377	1.08393	1.7444	6.494537
1350	0	-4103.004	-4104.486	1.482762	4.628115	19.28544	0.485858	0.794467	1.08388	1.63579	5.811231
1351	1	-4104.239	-4093.107	-11.132	3.0982	17.75443	0.396719	0.736824	1.08296	1.7835	6.513657
1352	0	-4094.022	-4089.165	-4.856476	2.471994	16.18757	0.343785	0.697352	1.0783	1.88056	6.130871
1353	1	-4122.137	-4110.555	-11.58207	3.0084	15.61357	0.389911	0.731992	1.08256	1.79554	6.533075
1354	0	-4109.461	-4092.295	-17.16608	2.477811	16.54448	0.344343	0.697792	1.07837	1.87949	6.887283
1355	1	-4106.737	-4098.139	-8.597911	2.631692	14.83712	0.358597	0.708855	1.07998	1.85257	6.295819
1356	0	-4107.319	-4100.888	-6.431132	3.06658	17.23729	0.394348	0.735149	1.08283	1.78768	6.248578
1357	1	-4108.955	-4094.019	-14.9363	2.822063	15.74502	0.37501	0.721175	1.08148	1.82233	6.750066
1358	0	-4096.868	-4089.773	-7.095442	3.27923	18.0626	0.409773	0.745903	1.08359	1.76074	6.283295
1359	1	-4108.929	-4099.565	-9.364701	3.857546	15.31654	0.446361	0.770134	1.0844	1.69911	6.377175
1360	0	-4126.439	-4107.019	-19.41917	3.009147	20.94351	0.389968	0.732033	1.08256	1.79544	6.778354
1361	1	-4110.049	-4108.43	-1.619057	3.939981	20.50399	0.451034	0.773108	1.08441	1.69145	5.942924
1362	0	-4130.35	-4119.429	-10.92124	3.003762	19.8117	0.389553	0.731736	1.08253	1.79618	6.431205
1363	1	-4129.835	-4108.494	-21.34117	3.320806	15.52351	0.412652	0.747874	1.0837	1.75578	7.158694
1364	0	-4117.001	-4109.595	-7.406463	3.566579	18.31899	0.428842	0.758748	1.08417	1.72824	6.296476
1365	1	-4120.878	-4095.532	-25.34627	2.708277	14.54356	0.365354	0.71398	1.08064	1.84003	7.423266
1366	0	-4121.705	-4101.909	-19.79624	3.458592	15.00194	0.421897	0.754126	1.084	1.73997	7.054124
1367	1	-4113.641	-4095.724	-17.91657	2.131536	16.03122	0.308486	0.66831	1.07296	1.95025	6.938868
1368	0	-4109.664	-4103.315	-6.349218	2.852748	17.30586	0.377539	0.723035	1.08169	1.81774	6.244217
1369	1	-4100.257	-4089.893	-10.36394	2.678957	19.31482	0.362792	0.712046	1.0804	1.84477	6.424341
1370	0	-4126.875	-4114.859	-12.01591	3.651608	16.50285	0.434135	0.762229	1.08427	1.71936	6.575832
1371	1	-4108.239	-4099.93	-8.309006	2.516095	16.89871	0.347977	0.700646	1.07881	1.87257	6.356253
1372	0	-4108.047	-4102.393	-5.653917	2.784965	16.62977	0.371911	0.718881	1.08123	1.82798	6.193612
1373	1	-4110.937	-4105.925	-5.012175	2.541092	17.36116	0.350318	0.702472	1.07908	1.86813	6.167443
1374	0	-4097.955	-4091.761	-6.193827	3.514826	18.0092	0.425546	0.756562	1.0841	1.73379	6.233877
1375	1	-4109.742	-4095.743	-13.99861	3.073515	15.47083	0.39487	0.735519	1.08286	1.78676	6.684316
1376	0	-4114.983	-4105.787	-9.195482	4.738765	15.63243	0.490852	0.797419	1.08373	1.628	6.381009
1377	1	-4114.907	-4102.312	-12.59483	3.535709	16.43116	0.426883	0.75745	1.08413	1.73154	6.610689
1378	0	-4100.931	-4092.933	-7.997653	2.808056	16.47202	0.373845	0.720315	1.08139	1.82445	6.331742
1379	1	-4127.194	-4109.427	-17.76722	2.674253	17.5278	0.362379	0.711733	1.08036	1.84553	6.896195
1380	0	-4086.213	-4088.267	2.053817	3.898401	17.05456	0.448692	0.771621	1.0844	1.69528	5.749539
1381	1	-4143.991	-4121.041	-22.9497	2.596994	16.26186	0.355464	0.706453	1.07965	1.85843	7.246384
1382	0	-4099.343	-4085.048	-14.29491	3.731979	14.54161	0.439004	0.765399	1.08434	1.71126	6.663264
1383	1	-4136.139	-4116.961	-19.17796	2.698615	14.4323	0.364513	0.713346	1.08056	1.84158	6.99451
1384	0	-4107.968	-4097.144	-10.82442	3.260228	16.00097	0.408443	0.744989	1.08353	1.76304	6.495794
1385	1	-4121.424	-4106.879	-14.54531	3.267405	17.46315	0.408946	0.745335	1.08355	1.76217	6.714057
1386	0	-4101.264	-4086.407	-14.8576	2.697178	17.18867	0.364388	0.713252	1.08055	1.84181	6.738483
1387	1	-4122.624	-4111.455	-11.16892	3.887471	18.21548	0.448072	0.771226	1.0844	1.6963	6.504793
1388	0	-4103.923	-4096.898	-7.024821	3.159632	17.41724	0.401246	0.74	1.0832	1.77556	6.283419
1389	1	-4123.712	-4103.579	-20.13284	2.888213	15.1597	0.380425	0.725145	1.08191	1.81253	7.078813
1390	0	-4099.145	-4095.758	-3.387156	3.245508	18.3246	0.407406	0.744275	1.08349	1.76483	6.077036
1391	1	-4150.604	-4123.161	-27.44374	3.01386	15.25902	0.390331	0.732292	1.08258	1.79479	7.558915
1392	0	-4108.396	-4089.154	-19.24224	2.862406	11.60351	0.378329	0.723614	1.08175	1.81631	6.629434
1393	1	-4124.28	-4100.067	-24.21218	1.93722	17.20525	0.285664	0.648167	1.06834	1.99783	7.281834
1394	0	-4129.76	-4115.049	-14.71042	3.378448	16.7529	0.416574	0.75054	1.08384	1.74905	6.736971
1395	1	-4099.94	-4086.541	-13.3994	2.920581	15.20578	0.383023	0.727034	1.08209	1.80785	6.636489
1396	0	-4120.143	-4109.313	-10.82983	3.128417	17.23899	0.398959	0.738399	1.08308	1.77956	6.503749
1397	1	-4104.527	-4092.697	-11.82994	3.481176	19.32514	0.423371	0.755112	1.08404	1.73747	6.499787
1398	0	-4115.054	-4111.032	-4.022443	2.69274	18.2733	0.364	0.712959	1.08051	1.84253	6.112088
1399	1	-4105.807	-4095.042	-10.7656	2.823232	14.58925	0.375107	0.721246	1.08149	1.82216	6.424275
1400	0	-4133.712	-4126.607	-7.10533	2.851322	17.01968	0.377423	0.722949	1.08168	1.81795	6.28629
1401	1	-4111.366	-4098.089	-13.27723	2.775827	15.84352	0.37114	0.718309	1.08116	1.82939	6.646621
1402	0	-4140.353	-4112.622	-27.73148	2.277148	17.06052	0.324256	0.681582	1.0756	1.91857	7.495636
1403	1	-4095.173	-4085.592	-9.581141	3.338894	15.81041	0.413891	0.748719	1.08374	1.75365	6.412232
1404	0	-4117.326	-4103.799	-13.52716	2.952482	19.63918	0.385552	0.728863	1.08227	1.80331	6.571823
1405	1	-4093.925	-4084.522	-9.403117	3.002474	15.74508	0.389453	0.731665	1.08253	1.79635	6.398644
1406	0	-4109.529	-4097.924	-11.60477	3.376856	17.43728	0.416467	0.750467	1.08384	1.74923	6.546072
1407	1	-4111.058	-4093.432	-17.62555	2.518271	14.25177	0.348182	0.700806	1.07883	1.87218	6.876912
1408	0	-4122.471	-4112.669	-9.801567	3.029498	15.63794	0.391531	0.733148	1.08266	1.79266	6.419994
1409	1	-4132.578	-4111.53	-21.04814	4.011932	14.48003	0.455016	0.775621	1.0844	1.68496	7.125717
1410	0	-4115.87	-4109.522	-6.348529	2.894703	19.09278	0.380948	0.725526	1.08194	1.81158	6.222637
1411	1	-4109.766	-4107.359	-2.407572	3.3881	18.38978	0.417223	0.750979	1.08386	1.74794	6.023338
1412	0	-4108.844	-4102.7	-6.143739	3.141663	16.85214	0.399933	0.739082	1.08313	1.77785	6.22738
1413	1	-4109.966	-4096.491	-13.47504	3.080526	18.37001	0.395397	0.735891	1.08289	1.78583	6.625894
1414	0	-4096.056	-4092.813	-3.242692	2.744722	17.30203	0.368495	0.716337	1.08093	1.83424	6.064651
1415	1	-4116.613	-4101.901	-14.71192	3.363922	16.38295	0.415593	0.749875	1.08381	1.75073	6.739689
1416	0	-4090.187	-4087.563	-2.623664	3.189669	17.81206	0.403423	0.741517	1.0833	1.77176	6.034822
1417	1	-4099.701	-4094.142	-5.559402	3.124834	17.60362	0.398694	0.738214	1.08307	1.78003	6.199855
1418	0	-4094.601	-4089.713	-4.888356	2.773059	15.99078	0.370906	0.718135	1.08114	1.82982	6.124341
1419	1	-4109.917	-4107.742	-2.175603	2.97455	19.51527	0.387283	0.730109	1.08239	1.80022	5.996496
1420	0	-4098.734	-4082.392	-16.34216	3.831581	19.74701	0.444864	0.769176	1.08439	1.70157	6.708732
1421	1	-4145.868	-4126.558	-19.30962	2.581635	15.08229	0.354062	0.705373	1.0795	1.86107	7.023235
1422	0	-4113.674	-4108.613	-5.060977	3.305527	16.80977	0.411599	0.747154	1.08366	1.75759	6.162246
1423	1	-4106.592	-4099.068	-7.524217	3.00925	19.34166	0.389976	0.732039	1.08256	1.79542	6.276442
1424	0	-4098.644	-4093.468	-5.175609	3.340511	17.25932	0.414002	0.748794	1.08375	1.75346	6.175965
1425	1	-4115.732	-4105.677	-10.05559	3.49688	14.93721	0.424389	0.755791	1.08407	1.73575	6.400741
1426	0	-4115.636	-4112.056	-3.580507	3.530633	19.66315	0.426559	0.757235	1.08412	1.73208	6.064726
1427	1	-4110.154	-4098.64	-11.51428	2.822434	16.75707	0.375041	0.721197	1.08149	1.82228	6.54619
1428	0	-4102.601	-4095.112	-7.488565	3.528779	20.38802	0.42644	0.757156	1.08412	1.73228	6.234319
1429	1	-4127.878	-4115.223	-12.65518	2.727084	17.56147	0.366981	0.715203	1.08079	1.83703	6.603844
1430	0	-4101.982	-4090.571	-11.41072	2.797177	18.63854	0.372936	0.719642	1.08131	1.82611	6.504778
1431	1	-4118.605	-4107.594	-11.01081	3.080276	17.75186	0.395378	0.735878	1.08288	1.78586	6.506881
1432	0	-4106.461	-4098.665	-7.79642	3.124317	18.35037	0.398656	0.738187	1.08306	1.78009	6.317157
1433	1	-4114.472	-4103.683	-10.78916	3.32734	15.58263	0.413101	0.74818	1.08372	1.755	6.481175
1434	0	-4118.157	-4100.291	-17.86632	2.238982	15.91135	0.320225	0.678237	1.07496	1.92658	6.93619
1435	1	-4116.192	-4110.516	-5.676343	3.327097	18.89871	0.413084	0.748169	1.08371	1.75503	6.191935
1436	0	-4099.644	-4095.31	-4.334071	3.724005	19.54138	0.438526	0.765089	1.08433	1.71205	6.106404
1437	1	-4100.593	-4092.385	-8.208488	3.903245	16.01228	0.448967	0.771795	1.0844	1.69483	6.33268
1438	0	-4105.159	-4095.41	-9.749324	4.491774	18.79695	0.479494	0.790665	1.08405	1.64579	6.410765
1439	1	-4111.463	-4105.489	-5.973811	3.113065	17.31829	0.397824	0.737602	1.08302	1.78155	6.2226
1440	0	-4103.417	-4090.552	-12.86527	3.038172	14.8399	0.392194	0.73362	1.0827	1.79149	6.583589
1441	1	-4105.625	-4097.104	-8.521687	3.675832	17.49785	0.435616	0.763196	1.08429	1.71689	6.368916
1442	0	-4111.557	-4094.916	-16.64116	2.485421	17.91348	0.34507	0.698365	1.07846	1.8781	6.817849
1443	1	-4108.142	-4103.611	-4.531444	4.191273	20.77354	0.464571	0.781574	1.08433	1.66953	6.074458
1444	0	-4120.704	-4111.299	-9.405555	3.270726	17.14661	0.409179	0.745495	1.08356	1.76176	6.421391
1445	1	-4107.47	-4094.736	-12.73419	3.2531	16.86545	0.407941	0.744644	1.08351	1.76391	6.618364
1446	0	-4105.272	-4092.857	-12.4145	2.722993	16.04181	0.366628	0.714938	1.08076	1.83768	6.595824
1447	1	-4111.732	-4095.591	-16.14026	2.585677	16.29938	0.354432	0.705659	1.07954	1.86037	6.827446
1448	0	-4107.653	-4091.131	-16.52247	2.539746	15.44424	0.350193	0.702375	1.07907	1.86837	6.846999
1449	1	-4109.58	-4100.409	-9.171148	2.912142	17.41534	0.382349	0.726545	1.08205	1.80906	6.406662
1450	0	-4128.967	-4116.11	-12.85701	5.313473	13.73397	0.514598	0.811103	1.08272	1.59158	6.492018
1451	1	-4101.504	-4096.282	-5.222012	3.866979	17.22892	0.446902	0.77048	1.0844	1.69822	6.178346
1452	0	-4103.529	-4088.818	-14.71091	2.898737	15.31789	0.381273	0.725763	1.08197	1.811	6.726263
1453	1	-4105.582	-4093.761	-11.82134	3.570436	16.70965	0.429085	0.758909	1.08418	1.72783	6.564546
1454	0	-4116.254	-4103.783	-12.47125	4.049706	16.87976	0.457072	0.776911	1.08439	1.68163	6.602684
1455	1	-4105.782	-4087.825	-17.95691	3.596448	15.37376	0.430719	0.759986	1.08421	1.72508	6.938991
1456	0	-4099.885	-4094.461	-5.424097	3.997776	17.00157	0.45424	0.775132	1.0844	1.68623	6.187236
1457	1	-4129.553	-4105.843	-23.71039	2.715936	16.24357	0.366018	0.71448	1.0807	1.8388	7.293769
1458	0	-4110.152	-4102.564	-7.588447	2.929153	17.29376	0.383706	0.727528	1.08214	1.80662	6.315814
1459	1	-4115.294	-4100.257	-15.03717	2.581033	16.19559	0.354007	0.705331	1.07949	1.86117	6.7598
1460	0	-4098.015	-4096.3	-1.714654	2.351269	19.63819	0.331886	0.687828	1.07672	1.90356	5.970368
1461	1	-4092.191	-4086.081	-6.110008	3.311627	14.51212	0.41202	0.747442	1.08367	1.75686	6.0974
1462	0	-4100.425	-4089.319	-11.10609	2.958751	13.30512	0.386045	0.729218	1.0823	1.80243	6.306693
1463	1	-4113.219	-4096.912	-16.30708	3.08514	15.2746	0.395743	0.736136	1.08291	1.78522	6.829454
1464	0	-4112.326	-4105.648	-6.677935	2.405504	19.53365	0.337311	0.692202	1.07747	1.89302	6.226602
1465	1	-4098.042	-4092.537	-5.504977	4.425106	17.51289	0.476293	0.788736	1.08413	1.65084	6.196562
1466	0	-4105.281	-4095.887	-9.394256	3.737905	17.33587	0.439358	0.765628	1.08434	1.71067	6.420005
1467	1	-4111.183	-4102.384	-8.799255	3.845488	15.70635	0.445667	0.769691	1.08439	1.70025	6.358749
1468	0	-4097.023	-4085.665	-11.35732	2.609284	18.78724	0.356579	0.70731	1.07977	1.85634	6.496664
1469	1	-4113.17	-4100.746	-12.42406	2.402468	15.64386	0.33701	0.691961	1.07743	1.8936	6.58786
1470	0	-4100.967	-4094.09	-6.877023	2.557509	18.28287	0.351842	0.703656	1.07925	1.86525	6.268154
1471	1	-4111.953	-4100.771	-11.18188	2.481011	14.12566	0.344649	0.698033	1.07841	1.87891	6.412823
1472	0	-4107.407	-4097.219	-10.18787	2.556589	16.53212	0.351757	0.70359	1.07924	1.86541	6.465373
1473	1	-4111.617	-4104.319	-7.297499	2.920498	17.6587	0.383016	0.727029	1.08209	1.80786	6.298311
1474	0	-4105.171	-4095.153	-10.01829	2.319352	19.26055	0.328632	0.685178	1.07625	1.90994	6.408552
1475	1	-4103.668	-4098.77	-4.897499	4.942676	18.33763	0.499679	0.802574	1.0834	1.61435	6.159319
1476	0	-4103.233	-4096.936	-6.296718	3.348279	18.04258	0.414531	0.749154	1.08377	1.75255	6.239274
1477	1	-4116.591	-4105.379	-11.21175	2.41215	14.77488	0.337966	0.692727	1.07756	1.89175	6.467943
1478	0	-4097.697	-4087.992	-9.705318	3.386082	17.84233	0.417087	0.750888	1.08386	1.74817	6.4319
1479	1	-4112.301	-4099.647	-12.65417	3.708085	16.56265	0.43757	0.764468	1.08432	1.71364	6.614582
1480	0	-4111.057	-4108.704	-2.353658	2.952892	19.88263	0.385584	0.728886	1.08227	1.80326	5.996952
1481	1	-4132.475	-4115.523	-16.95181	2.840934	16.65938	0.376569	0.722322	1.08161	1.8195	6.872484
1482	0	-4098.371	-4088.45	-9.921097	4.270826	16.04742	0.468648	0.784083	1.08427	1.663	6.440534
1483	1	-4102.925	-4086.3	-16.62545	2.63605	18.77377	0.358987	0.709153	1.08002	1.85184	6.777763
